experiment,image_filename,layer,coverage,center_dist
best-t3-multi,Tardigrade_011_0001.png,22,0.20415641,0.04310002486263549
best-t3-multi,Tardigrade_011_0009.png,10_C2PSA_Attention,0.42176002,0.3067555625533533
best-t3-multi,Tardigrade_011_0009.png,16,0.20667972,0.413487411056452
best-t3-multi,Tardigrade_011_0009.png,19,0.25706846,0.4252397286563263
best-t3-multi,Tardigrade_011_0009.png,22,0.13747321,0.12393010650432729
best-t3-multi,Tardigrade_011_0002.png,10_C2PSA_Attention,0.4653129,0.29673244055555076
best-t3-multi,Tardigrade_011_0002.png,16,0.31373516,0.35758371340728934
best-t3-multi,Tardigrade_011_0002.png,19,0.22321673,0.15967113927580764
best-t3-multi,Tardigrade_011_0002.png,22,0.19092691,0.027419034060338937
best-t3-multi,Tardigrade_011_0038.png,10_C2PSA_Attention,0.108503655,0.38625580712264806
best-t3-multi,Tardigrade_011_0038.png,16,0.085458376,0.1800075700247303
best-t3-multi,Tardigrade_011_0038.png,19,0.043473326,0.30216636865038515
best-t3-multi,Tardigrade_011_0038.png,22,0.104471944,0.1804298266330785
best-t3-multi,Tardigrade_011_0050.png,10_C2PSA_Attention,0.14503165,0.42380246168201297
best-t3-multi,Tardigrade_011_0050.png,16,0.12973103,0.13395324388389088
best-t3-multi,Tardigrade_011_0050.png,19,0.04828383,0.22777708382213113
best-t3-multi,Tardigrade_011_0050.png,22,0.0968422,0.10054177227569695
best-t3-multi,Tardigrade_011_0035.png,10_C2PSA_Attention,0.1083607,0.4040873753614259
best-t3-multi,Tardigrade_011_0035.png,16,0.07126492,0.15851938954136033
best-t3-multi,Tardigrade_011_0035.png,19,0.048289202,0.26187162747291287
best-t3-multi,Tardigrade_011_0035.png,22,0.11496192,0.1310861208615143
best-t3-multi,Tardigrade_04.JPG,10_C2PSA_Attention,0.14999092,0.32150889706430263
best-t3-multi,Tardigrade_04.JPG,16,0.19079757,0.3868893328130001
best-t3-multi,Tardigrade_04.JPG,19,0.4136742,0.216467390593852
best-t3-multi,Tardigrade_04.JPG,22,0.36021107,0.22779387737707052
best-t3-multi,Tardigrade_011_0007.png,10_C2PSA_Attention,0.3724782,0.3650958555855167
best-t3-multi,Tardigrade_011_0007.png,16,0.20449789,0.020958821836821476
best-t3-multi,Tardigrade_011_0007.png,19,0.1849616,0.12674068927567744
best-t3-multi,Tardigrade_011_0007.png,22,0.1598897,0.06882456724591543
best-t3-multi,Tardigrade_011_0067.png,10_C2PSA_Attention,0.12629692,0.34543386581486657
best-t3-multi,Tardigrade_011_0067.png,16,0.37802315,0.0550979359765142
best-t3-multi,Tardigrade_011_0067.png,19,0.08712894,0.2501305730986966
best-t3-multi,Tardigrade_011_0067.png,22,0.12621427,0.05635160749659906
best-t3-multi,Tardigrade_011_0023.png,10_C2PSA_Attention,0.1609734,0.37053881294337326
best-t3-multi,Tardigrade_011_0023.png,16,0.30817693,0.09905071857858393
best-t3-multi,Tardigrade_011_0023.png,19,0.51022065,0.06190331528775513
best-t3-multi,Tardigrade_011_0023.png,22,0.74369055,0.09383769093440592
best-t3-multi,Tardigrade_011_0088.png,10_C2PSA_Attention,0.4898641,0.1329702493627251
best-t3-multi,Tardigrade_011_0088.png,16,0.28002223,0.18207977061034467
best-t3-multi,Tardigrade_011_0088.png,19,0.5458061,0.069927270837924
best-t3-multi,Tardigrade_011_0088.png,22,0.14808941,0.2034127384693237
best-t3-multi,Tardigrade_011_0011.png,10_C2PSA_Attention,0.35087347,0.33414447470251507
best-t3-multi,Tardigrade_011_0011.png,16,0.31307617,0.1398423776864402
best-t3-multi,Tardigrade_011_0011.png,19,0.25275508,0.38649454439303843
best-t3-multi,Tardigrade_011_0011.png,22,0.14130703,0.040349691151383704
best-t3-multi,Tardigrade_011_0013.png,10_C2PSA_Attention,0.22308134,0.32109506960296946
best-t3-multi,Tardigrade_011_0013.png,16,0.32084274,0.22086912775051085
best-t3-multi,Tardigrade_011_0013.png,19,0.2916401,0.2923698990459502
best-t3-multi,Tardigrade_011_0013.png,22,0.07253301,0.13379476321828435
best-t3-multi,Tardigrade_011_0069.png,10_C2PSA_Attention,0.11490879,0.36850126512574144
best-t3-multi,Tardigrade_011_0069.png,16,0.45720947,0.03846586981873217
best-t3-multi,Tardigrade_011_0069.png,19,0.4257011,0.046351639104182954
best-t3-multi,Tardigrade_011_0069.png,22,0.10983684,0.1034529093485123
best-t3-multi,Tardigrade_011_0018.png,10_C2PSA_Attention,0.13434614,0.33458931213449744
best-t3-multi,Tardigrade_011_0018.png,16,0.11041735,0.335920285367912
best-t3-multi,Tardigrade_011_0018.png,19,0.070610374,0.44314140025422905
best-t3-multi,Tardigrade_011_0018.png,22,0.055718694,0.16969254436881684
best-t3-multi,Tardigrade_01_0002.png,10_C2PSA_Attention,0.2300996,0.39012146899296457
best-t3-multi,Tardigrade_01_0002.png,16,0.5698271,0.41626090173012387
best-t3-multi,Tardigrade_01_0002.png,19,0.05425882,0.40594443385186857
best-t3-multi,Tardigrade_01_0002.png,22,0.01444944,0.4431269133323927
best-t3-multi,Tardigrade_011_0027.png,10_C2PSA_Attention,0.23771356,0.38479337286736837
best-t3-multi,Tardigrade_011_0027.png,16,0.27432123,0.029277739135203703
best-t3-multi,Tardigrade_011_0027.png,19,0.18993351,0.15859272872126437
best-t3-multi,Tardigrade_011_0027.png,22,0.13314673,0.15570092439187205
best-t3-multi,Tardigrade_Glocken_01.JPG,10_C2PSA_Attention,0.0032339734,0.9668800514253848
best-t3-multi,Tardigrade_Glocken_01.JPG,16,0.068439856,0.6298065177551457
best-t3-multi,Tardigrade_Glocken_01.JPG,19,0.23817843,0.5687297277116159
best-t3-multi,Tardigrade_Glocken_01.JPG,22,0.01906874,0.7898254552428486
best-t3-multi,Tardigrade_011_0086.png,10_C2PSA_Attention,0.48036057,0.12888758065682926
best-t3-multi,Tardigrade_011_0086.png,16,0.21494487,0.11846320307764449
best-t3-multi,Tardigrade_011_0086.png,19,0.20262332,0.2540770542831949
best-t3-multi,Tardigrade_011_0086.png,22,0.16839221,0.1889327890331189
best-t3-multi,Tardigrade_011_0008.png,10_C2PSA_Attention,0.39791095,0.2800792474668535
best-t3-multi,Tardigrade_011_0008.png,16,0.33988366,0.33378696596385254
best-t3-multi,Tardigrade_011_0008.png,19,0.54586595,0.2143802117665328
best-t3-multi,Tardigrade_011_0008.png,22,0.16817065,0.03892875575085982
